
timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1604759400,Nov 07 2020 - 2:30pm,incomplete,N/A,Augsburg,Hertha BSC,N/A,3.00,1.50,3.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,50,100,50,50,50,25,100,5.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WWK Arena (Augsburg)
1604759400,Nov 07 2020 - 2:30pm,incomplete,N/A,Stuttgart,Eintracht Frankfurt,N/A,0.50,3.00,0.50,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.75,100,100,75,75,25,75,100,10.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1604770200,Nov 07 2020 - 5:30pm,incomplete,N/A,Borussia Dortmund,Bayern München,N/A,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.25,50,100,100,75,50,50,100,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park (Dortmund)
1604845800,Nov 08 2020 - 2:30pm,incomplete,N/A,Wolfsburg,Hoffenheim,N/A,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.00,50,50,50,25,25,25,50,14.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA (Wolfsburg)
1604854800,Nov 08 2020 - 5:00pm,incomplete,N/A,Bayer Leverkusen,Borussia M'gladbach,N/A,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.75,75,100,50,25,0,75,100,10.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1605969000,Nov 21 2020 - 2:30pm,incomplete,N/A,Bayern München,Werder Bremen,N/A,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,5.75,75,100,100,100,50,75,100,10.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1605969000,Nov 21 2020 - 2:30pm,incomplete,N/A,Borussia M'gladbach,Augsburg,N/A,1.00,2.00,1.00,2.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.00,75,75,25,25,0,0,25,8.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1605969000,Nov 21 2020 - 2:30pm,incomplete,N/A,Hoffenheim,Stuttgart,N/A,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,5.00,100,100,100,100,100,100,100,12.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PreZero Arena (Sinsheim)
1605969000,Nov 21 2020 - 2:30pm,incomplete,N/A,Schalke 04,Wolfsburg,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,100,100,50,50,0,100,100,9.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1605969000,Nov 21 2020 - 2:30pm,incomplete,N/A,Arminia Bielefeld,Bayer Leverkusen,N/A,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.00,25,25,0,0,0,0,25,12.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SchücoArena (Bielefeld)
1605979800,Nov 21 2020 - 5:30pm,incomplete,N/A,Eintracht Frankfurt,RB Leipzig,N/A,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.25,100,100,25,0,0,50,75,10.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Deutsche Bank Park (Frankfurt am Main)
1605987000,Nov 21 2020 - 7:30pm,incomplete,N/A,Hertha BSC,Borussia Dortmund,N/A,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,50,100,50,50,0,50,100,15.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin (Berlin)
1606055400,Nov 22 2020 - 2:30pm,incomplete,N/A,Freiburg,Mainz 05,N/A,1.00,0.00,1.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,75,100,50,50,0,75,100,12.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion (Freiburg im Breisgau)
1606064400,Nov 22 2020 - 5:00pm,incomplete,N/A,Köln,Union Berlin,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.25,100,100,50,50,25,50,50,7.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion (Köln)
1606518000,Nov 27 2020 - 11:00pm,incomplete,N/A,Borussia Dortmund,Köln,N/A,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.25,0,50,50,25,0,0,50,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park (Dortmund)
1606518000,Nov 27 2020 - 11:00pm,incomplete,N/A,RB Leipzig,Arminia Bielefeld,N/A,3.00,0.50,3.00,0.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.75,50,75,50,50,0,50,75,9.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Red Bull Arena (Leipzig)
1606518000,Nov 27 2020 - 11:00pm,incomplete,N/A,Borussia M'gladbach,Schalke 04,N/A,1.00,0.00,1.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,50,100,50,50,25,50,50,8.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1606518000,Nov 27 2020 - 11:00pm,incomplete,N/A,Bayer Leverkusen,Hertha BSC,N/A,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,100,100,50,50,50,75,100,6.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1606518000,Nov 27 2020 - 11:00pm,incomplete,N/A,Wolfsburg,Werder Bremen,N/A,1.00,3.00,1.00,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.00,50,50,50,50,0,50,50,11.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA (Wolfsburg)
1606518000,Nov 27 2020 - 11:00pm,incomplete,N/A,Union Berlin,Eintracht Frankfurt,N/A,1.50,3.00,1.50,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,75,100,100,100,0,50,100,9.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion An der Alten Försterei (Berlin)
1606518000,Nov 27 2020 - 11:00pm,incomplete,N/A,Mainz 05,Hoffenheim,N/A,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.50,100,100,100,75,75,75,100,9.50,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OPEL ARENA (Mainz)
1606518000,Nov 27 2020 - 11:00pm,incomplete,N/A,Augsburg,Freiburg,N/A,3.00,1.50,3.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.25,25,100,50,50,25,25,100,5.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WWK Arena (Augsburg)
1606518000,Nov 27 2020 - 11:00pm,incomplete,N/A,Stuttgart,Bayern München,N/A,0.50,0.00,0.50,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.25,100,100,75,75,75,75,100,12.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1607122800,Dec 04 2020 - 11:00pm,incomplete,N/A,Bayern München,RB Leipzig,N/A,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.75,75,100,50,50,50,75,100,8.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1607122800,Dec 04 2020 - 11:00pm,incomplete,N/A,Hoffenheim,Augsburg,N/A,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.50,75,75,75,75,50,50,75,4.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PreZero Arena (Sinsheim)
1607122800,Dec 04 2020 - 11:00pm,incomplete,N/A,Freiburg,Borussia M'gladbach,N/A,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.75,75,100,50,25,0,75,100,15.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion (Freiburg im Breisgau)
1607122800,Dec 04 2020 - 11:00pm,incomplete,N/A,Eintracht Frankfurt,Borussia Dortmund,N/A,2.00,0.00,2.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.25,50,100,25,0,0,0,75,20.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Deutsche Bank Park (Frankfurt am Main)
1607122800,Dec 04 2020 - 11:00pm,incomplete,N/A,Hertha BSC,Union Berlin,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,100,100,50,50,0,50,50,9.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin (Berlin)
1607122800,Dec 04 2020 - 11:00pm,incomplete,N/A,Schalke 04,Bayer Leverkusen,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,75,75,50,50,0,50,75,16.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1607122800,Dec 04 2020 - 11:00pm,incomplete,N/A,Köln,Wolfsburg,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.25,100,100,50,50,25,100,100,3.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion (Köln)
1607122800,Dec 04 2020 - 11:00pm,incomplete,N/A,Werder Bremen,Stuttgart,N/A,1.50,3.00,1.50,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,75,75,75,75,75,75,100,13.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,wohninvest WESERSTADION (Bremen)
1607122800,Dec 04 2020 - 11:00pm,incomplete,N/A,Arminia Bielefeld,Mainz 05,N/A,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,25,50,50,50,0,25,50,7.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SchücoArena (Bielefeld)
1607727600,Dec 11 2020 - 11:00pm,incomplete,N/A,Borussia Dortmund,Stuttgart,N/A,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.25,50,100,100,75,50,50,100,11.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park (Dortmund)
1607727600,Dec 11 2020 - 11:00pm,incomplete,N/A,RB Leipzig,Werder Bremen,N/A,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,75,100,100,100,0,100,100,10.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Red Bull Arena (Leipzig)
1607727600,Dec 11 2020 - 11:00pm,incomplete,N/A,Borussia M'gladbach,Hertha BSC,N/A,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,100,100,50,50,50,25,50,9.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1607727600,Dec 11 2020 - 11:00pm,incomplete,N/A,Bayer Leverkusen,Hoffenheim,N/A,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,100,100,50,25,25,75,100,10.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1607727600,Dec 11 2020 - 11:00pm,incomplete,N/A,Wolfsburg,Eintracht Frankfurt,N/A,1.00,3.00,1.00,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.00,50,50,50,50,0,50,50,11.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA (Wolfsburg)
1607727600,Dec 11 2020 - 11:00pm,incomplete,N/A,Freiburg,Arminia Bielefeld,N/A,1.00,0.50,1.00,0.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.75,75,75,0,0,0,50,75,11.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion (Freiburg im Breisgau)
1607727600,Dec 11 2020 - 11:00pm,incomplete,N/A,Union Berlin,Bayern München,N/A,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.50,75,100,100,100,50,50,100,11.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion An der Alten Försterei (Berlin)
1607727600,Dec 11 2020 - 11:00pm,incomplete,N/A,Mainz 05,Köln,N/A,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,50,50,50,50,50,50,50,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OPEL ARENA (Mainz)
1607727600,Dec 11 2020 - 11:00pm,incomplete,N/A,Augsburg,Schalke 04,N/A,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,0,100,50,50,25,50,100,4.50,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WWK Arena (Augsburg)
1608073200,Dec 15 2020 - 11:00pm,incomplete,N/A,Bayern München,Wolfsburg,N/A,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.75,75,100,50,50,50,75,100,8.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1608073200,Dec 15 2020 - 11:00pm,incomplete,N/A,Hoffenheim,RB Leipzig,N/A,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.50,100,100,50,50,50,100,100,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PreZero Arena (Sinsheim)
1608073200,Dec 15 2020 - 11:00pm,incomplete,N/A,Eintracht Frankfurt,Borussia M'gladbach,N/A,2.00,1.50,2.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,75,100,75,25,0,25,75,16.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Deutsche Bank Park (Frankfurt am Main)
1608073200,Dec 15 2020 - 11:00pm,incomplete,N/A,Hertha BSC,Mainz 05,N/A,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,75,100,100,100,0,75,100,7.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin (Berlin)
1608073200,Dec 15 2020 - 11:00pm,incomplete,N/A,Schalke 04,Freiburg,N/A,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.25,75,100,100,100,25,75,100,10.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1608073200,Dec 15 2020 - 11:00pm,incomplete,N/A,Köln,Bayer Leverkusen,N/A,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.75,75,75,50,50,25,50,75,10.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion (Köln)
1608073200,Dec 15 2020 - 11:00pm,incomplete,N/A,Werder Bremen,Borussia Dortmund,N/A,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,25,75,25,25,25,25,100,15.50,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,wohninvest WESERSTADION (Bremen)
1608073200,Dec 15 2020 - 11:00pm,incomplete,N/A,Arminia Bielefeld,Augsburg,N/A,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.50,25,25,25,25,0,0,25,5.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SchücoArena (Bielefeld)
1608073200,Dec 15 2020 - 11:00pm,incomplete,N/A,Stuttgart,Union Berlin,N/A,0.50,1.00,0.50,1.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.75,100,100,25,25,25,25,50,12.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1608332400,Dec 18 2020 - 11:00pm,incomplete,N/A,RB Leipzig,Köln,N/A,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,25,50,50,50,0,50,50,14.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Red Bull Arena (Leipzig)
1608332400,Dec 18 2020 - 11:00pm,incomplete,N/A,Borussia M'gladbach,Hoffenheim,N/A,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,100,100,50,25,25,25,50,13.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1608332400,Dec 18 2020 - 11:00pm,incomplete,N/A,Bayer Leverkusen,Bayern München,N/A,1.00,0.00,1.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.50,100,100,50,50,50,100,100,9.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1608332400,Dec 18 2020 - 11:00pm,incomplete,N/A,Wolfsburg,Stuttgart,N/A,1.00,3.00,1.00,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,50,50,50,50,50,50,50,17.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA (Wolfsburg)
1608332400,Dec 18 2020 - 11:00pm,incomplete,N/A,Freiburg,Hertha BSC,N/A,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.00,100,100,50,50,50,75,100,11.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion (Freiburg im Breisgau)
1608332400,Dec 18 2020 - 11:00pm,incomplete,N/A,Union Berlin,Borussia Dortmund,N/A,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,25,100,50,50,0,0,100,17.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion An der Alten Försterei (Berlin)
1608332400,Dec 18 2020 - 11:00pm,incomplete,N/A,Schalke 04,Arminia Bielefeld,N/A,0.00,0.50,0.00,0.50,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.75,75,75,50,50,0,50,75,10.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1608332400,Dec 18 2020 - 11:00pm,incomplete,N/A,Mainz 05,Werder Bremen,N/A,0.00,3.00,0.00,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.50,100,100,100,100,50,100,100,6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OPEL ARENA (Mainz)
1608332400,Dec 18 2020 - 11:00pm,incomplete,N/A,Augsburg,Eintracht Frankfurt,N/A,3.00,3.00,3.00,3.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,50,100,50,50,0,50,100,6.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WWK Arena (Augsburg)
1609542000,Jan 01 2021 - 11:00pm,incomplete,N/A,Bayern München,Mainz 05,N/A,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,5.75,50,100,100,100,50,50,100,11.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
